id,created,title,content,tags,product,topic,firefoxversion,releaseweek,day
1217558,1526254468,Error code: SEC_ERROR_UNKNOWN_ISSUER,"<p>Within the last two weeks I've been sporadically getting this error on Firefox. Rebooting fixes the issue but it persists despite a clean reinstall. Is this an issue with Avast or is it a symptom of something more insidious?
</p><p><a href=""http://support.mozilla.org"" rel=""nofollow"">support.mozilla.org</a> uses an invalid security certificate. The certificate is not trusted because the issuer certificate is unknown. The server might not be sending the appropriate intermediate certificates. An additional root certificate may need to be imported. Error code: SEC_ERROR_UNKNOWN_ISSUER
</p><p><a href=""https://support.mozilla.org/1/firefox/59.0.3/WINNT/en-US/security-error"" rel=""nofollow"">https://support.mozilla.org/1/firefox/59.0.3/WINNT/en-US/security-error</a>
</p><p>Peer’s Certificate issuer is not recognized.
</p><p>HTTP Strict Transport Security: false
HTTP Public Key Pinning: false
</p><p>Certificate chain:
</p>
<hr>BEGIN CERTIFICATE-----
<p>MIIETDCCAzSgAwIBAgIQIw6WMQJYiEqJn3MBgPm9wTANBgkqhkiG9w0BAQsFADCB
hDE7MDkGA1UECwwyZ2VuZXJhdGVkIGJ5IGF2YXN0ISBhbnRpdmlydXMgZm9yIFNT
TC9UTFMgc2Nhbm5pbmcxHzAdBgNVBAoMFmF2YXN0ISBXZWIvTWFpbCBTaGllbGQx
JDAiBgNVBAMMG2F2YXN0ISBXZWIvTWFpbCBTaGllbGQgUm9vdDAeFw0xNzA5MjAw
MDAwMDBaFw0xODEwMzExMjAwMDBaMIGGMQswCQYDVQQGEwJVUzETMBEGA1UECBMK
Q2FsaWZvcm5pYTEWMBQGA1UEBxMNTW91bnRhaW4gVmlldzEbMBkGA1UEChMSTW96
aWxsYSBGb3VuZGF0aW9uMQ8wDQYDVQQLEwZXZWJPcHMxHDAaBgNVBAMTE3N1cHBv
cnQubW96aWxsYS5vcmcwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQDy
wpcrpmXW7MuNMMrnRUXejKgYK9bP0O9+gwCMOb+6ukP441nqxez1Ift0t+AiV5HR
HMF3yw/Nrww1tdclSHc9fzScO6DsFJFUmOLv5woTIKxvwPGyTMlTWaxT5l9WbrQj
YSaO2E/iQobEmjwiVqyDSYjY9hUbfFLSdfFlwz1MCa5EAIsMz3rwjF1YwZEgdhVF
GaCXeYSvDbllzfT0NOJnTscaC76gm4Yvm4fzfx5kK12jqXrT5qnauiw2v0VhGpRV
cDKGORswQGsuhWYYPs0lK+Q+ekujpnJ+ZJLEMLx4L663iiOFb25lixCnRyeHeZ3j
uGLYCJfcTVZw+CxWZ6CZAgMBAAGjgbUwgbIwHwYDVR0jBBgwFoAUxBB6f4TOjEQP
ik6mpAuoQqgBXDYwHQYDVR0OBBYEFKNcAPirCasC5wR4TwpVz9cQH1ReMDMGA1Ud
EQQsMCqCE3N1cHBvcnQubW96aWxsYS5vcmeCE3N1cHBvcnQubW96aWxsYS5jb20w
DgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAM
BgNVHRMBAf8EAjAAMA0GCSqGSIb3DQEBCwUAA4IBAQC+GWxGgxZk2YBM/WsXyKge
WRtvt0df8iRaNemrubG78sw0soXI3XTw1y2O/VVXKP9UvDtHB5YwPE/OOj0JKGxZ
QGAATFEYR+BB3QuE0TKfRuQC4RiKXtS7U40ozXOAq0yUMrwK6OZUQ3VF2qiI9TC6
e5vcHMOF6XMGZM3KNBsC0RVbYW9VVZ9suZYhFG4NG1/CbLqcxT/rwFnZgBUE4oTI
5p1shxEfOcrR39pmvEiRgbAszy5ltDTAyIXMl0+ERKWBOJ6jyoHim6xhI8z6x8kk
/jcxtIr+aiw5kExBv3Ix7+AyTLAkCdzW/yCHXhU448LY0nl3ADOtv9oa8IQmTMi0
</p>
<hr>END CERTIFICATE-----
<hr>BEGIN CERTIFICATE-----
<p>MIIECTCCAvGgAwIBAgIQZEoRDE088E+EIluoaoDA7zANBgkqhkiG9w0BAQUFADCB
hDE7MDkGA1UECwwyZ2VuZXJhdGVkIGJ5IGF2YXN0ISBhbnRpdmlydXMgZm9yIFNT
TC9UTFMgc2Nhbm5pbmcxHzAdBgNVBAoMFmF2YXN0ISBXZWIvTWFpbCBTaGllbGQx
JDAiBgNVBAMMG2F2YXN0ISBXZWIvTWFpbCBTaGllbGQgUm9vdDAeFw0xNDEyMDUx
NDQxMDFaFw0yNDEyMDIxNDQxMDFaMIGEMTswOQYDVQQLDDJnZW5lcmF0ZWQgYnkg
YXZhc3QhIGFudGl2aXJ1cyBmb3IgU1NML1RMUyBzY2FubmluZzEfMB0GA1UECgwW
YXZhc3QhIFdlYi9NYWlsIFNoaWVsZDEkMCIGA1UEAwwbYXZhc3QhIFdlYi9NYWls
IFNoaWVsZCBSb290MIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAv9J6
3IA5kgReriKn63XVFrpL8MUVpFE8xByFhvbCrILurj7vFwXj4mupXTnW5cUTm1Ig
nQgdDEf4LBGRf2kb9tpHu/FDyAid8My7ux8TS1ms4dGNgxBcLGb4xatelJaqSvZ6
ThtpqzmQ7pua+k/7awJJmqVuQxg1ZIhZ/q6W5S9T/PbUZQaEhPNeTdxZ6k7o0psv
N909OpSiRhtrEoGY65BvXQSRerZCQ+WT9CT0HYlDvEnZuaQ+AYEg4RoX6r5vDggp
Nx+Gr85N8Z7qEN0JkVHxxe9yoPG5MbuRXQv1FytnLp4HIYqD7mADsGZheqQFf34o
q2N6izSf9bYSuQzZhQIDAQABo3UwczAPBgNVHRMECDAGAQH/AgEAMAsGA1UdDwQE
AwICBDATBgNVHSUEDDAKBggrBgEFBQcDATAdBgNVHQ4EFgQUxBB6f4TOjEQPik6m
pAuoQqgBXDYwHwYDVR0jBBgwFoAUxBB6f4TOjEQPik6mpAuoQqgBXDYwDQYJKoZI
hvcNAQEFBQADggEBAFyCn8qahhG2cTaxvOv/eiwlmc28KMuS27t8Cqctpiy1CGJg
9NiFfxUNh01hZX1W6MPsk7s+uQ71IFbmc9c6Y+rYSodIiDUxHCd7nyR54v1b3LlR
AynMND8MTRIEzMJ+UMfC/Z5BDLBwvumN9JU/zvSQWqL2t835oko7GoDHsorZTBMV
Y1wveedewkoOoOHS4zpEFbByT4+CD6n1CR6KPhikjaED99EzVI2fSD8lDW1M71bx
iDZEa6mQs+mfOP27I8U+xjskQvW7QxfAZ3j74CiG+0I5AwPkLoIfvyjbNcnymZzw
DBldrLeqoM+TsRgukuxmY2BpOzz4EruaLHDUaPI=
</p>
<hr>END CERTIFICATE-----",firefox-5903;websites;firefox-590;desktop;windows-7;,firefox,websites,60,1,5
1217560,1526257705,"how do I get rid of Mozilla's annoying ""moz-extension://"" banner that keeps popping up?","<p>how do I get rid of Mozilla's annoying ""moz-extension://"" banner that keeps popping up?
</p>",other;desktop;,firefox,other,60,1,5
1217561,1526257769,In the options tab I made Firefox my default browser but Yahoo keeps opening up,"<p>how do fix this?
</p>",firefox-600;other;desktop;windows-7;,firefox,other,60,1,5
1217562,1526258610,Old youtube layout fix,"<p>Hi, while on YouTube i left clicked on the YouTube icon and copied the link and pasted it on another tab. It then gave me a weird layout. I tried Firefox on safe mode i tried resetting it and reinstalling it. I also tried using another web browser like chrome and it works just fine but i prefer Firefox for the videos playing being louder. I'm don't know what to do i .it's missing a code or something for YouTube or something. Anyways thanks in advance!
</p>",firefox-600;websites;desktop;windows-10;,firefox,websites,60,1,5
1217563,1526258765,Why does firefox keeps downloading things in the background?,"<p>My internet speed isn't great, and this browser keeps downloading stuff EVEN WHEN I HAVE NO ADDITIONAL TABS OPEN or they're idle.
</p><p>I have ""never install for updates"" enabled and I'm very close to uninstalling this browser for good. Let me know why I should stay.
</p>",firefox-580;desktop;fix-problems;windows-7;,firefox,fix-problems,60,1,5
1217564,1526258797,Firefox history gone after downgrade,"<p>I had been using firefox 52 ESR for a while, but a few days ago I switched to 56 and used it till today before I decided to go back to ESR 52 and upon doing so all my browsing history is now gone. My bookmarks are fine, and all my saved passwords, extensions, and pretty much everything else is intact its just my history is gone. I tried the place.sqlite.corrupt trick in my profiles folder but there was no corrupt file there. I've switched back to 56, even tried going to Quantum and nothing worked. Please help I'd really like to get my history back as theres about a years worth of sites I've visited that I haven't bookmarked or saved.
</p>",firefox-520;desktop;fix-problems;windows-7;,firefox,fix-problems,60,1,5
1217565,1526259113,"Bookmarking a page does not create a bookmark that I can find, clicking the star a second time does not let me edit a bookmark, what is wrong?","<p>Ctr D, clicking the star do not appear to create any bookmark that I can locate. Bookmarks|Bookmark this page used to let me choose to add a bookmark to a specific folder or location, but now I can't.
</p><p>Is this related to a specific Firefox version, or to the closing of XMarks, or is it an option switch that I have missed, or a folder that is missing in my profile?
</p><p>Colin.
</p>",bookmarks;desktop;firefox-400;windows-7;,firefox,bookmarks,60,1,5
1217568,1526259976,Firefox crashes,"<p>crashes and stalls on Facebook
The following are crash reports that I do not understand.
Report ID 	Date Crashed
02730819-22a6-4973-9811-88c311333977
	5/11/2018	3:00 PM
f9642336-42ee-4499-b23b-7d99e9753ea8
	5/10/2018	4:45 AM
768a40a6-7398-478a-8c10-2c4743016a27
	5/10/2018	4:45 AM
0ab2333f-c98a-4941-8719-207c1c0f3c31
	5/10/2018	4:45 AM
21b0e244-e668-495c-b80c-293e1c6805d4
	5/8/2018	4:43 PM
1e1bd412-f9f4-4aa7-9501-92d35691b7be
	5/8/2018	4:42 PM
6a4c6d2f-7846-4d66-8dc7-530f9cea2976
	5/7/2018	8:49 PM
9c4ee5e7-d7ec-451a-8dec-9396454649e1
	5/7/2018	8:49 PM
118a3167-5aec-4585-a0ae-886adf2ffa63
	5/7/2018	2:21 PM
2e79f1d8-4a08-4000-afd2-e3a76052d946
	5/4/2018	9:15 PM
ec0793b8-91d8-4c81-bf01-e12e9d983746
</p>",firefox-600;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,5
1217570,1526262241,"Why does FF display ""New Tab"" before settling on first home page","<p>My options are set to open 2 pages as tabs upon launch.  The first tab starts off with ""New Tab"" as its label then after a couple of seconds changes to ""Google"" as the tab label.  This is the correct first homepage.  It's a little issue but somewhat annoying not to have the correct label show immediately.  This does not occur in Internet Explorer.  Why an interim label before the correct one shows?  Does anyone else notice this?
</p>",tabs;firefox-600;desktop;windows-10;,firefox,tabs,60,1,5
1217572,1526264016,How do I set a custom search engine?,"<p>Hello,
</p><p>I'd like to sert my own search engine as default but cannot  see it anywhere.
</p><p>I can et the default ones, which is not what I want.
</p><p>For example, I want <a href=""http://google.com.au"" rel=""nofollow"">google.com.au</a> and not <a href=""http://google.com"" rel=""nofollow"">google.com</a>
</p>",firefox-5903;other;firefox-590;desktop;windows-10;,firefox,other,60,1,5
1217574,1526266112,Why did Firefox change from automatically deleting Cache at 350 to now seemingly encouraging all kinds of cookies from all over the place????,"<p>Firefox had an automatic setting that cleared the cache at 350. I would clear my cache every time I turned on my computer. Now, it seems to be encouraging cookies from everywhere and everyone with no limits all of a sudden. Why the switch? Why wouldn't I want to keep clearing my cache as I've always done? Why the switch, Firefox???
</p>",firefox-600;desktop;privacy-and-security_1;mac-os;,firefox,privacy-and-security,60,1,5
1217575,1526266686,Facebook Video Chat is Not Allowed after Update 60.0,"<p>Hello!  
Since 60.0, I have not been able to access Facebook Video Chat.  In Firefox, I was getting Hardware Access Error and then I finally got passed that, which I was allowing my Microphone and Camera access (I always have done this).  Now I have attached what it looks like now as it gets passed the Hardware Access Error but now It just won't connect.  
I have done this in Chrome and Opera Web Browsers and everything is still the same darn way.  :)
Please try to fix this situation as I know the Certification's for Facebook are allowed for the TLC Certifications. 
</p><p>Please see the attached pictures to show you what I am having issues with.
</p><p>Please Advise:
Miranda Webber
</p>",firefox-600;websites;desktop;windows-10;facebook;chat;escalate;needsinfo;,firefox,websites,60,1,5
1217577,1526267554,Firefox will not play view.yahoo videos,"<p>Firefox 59.0.2/3 on MacOS 10.12.06 will not play streaming videos from
<a href=""http://view.yahoo.com"" rel=""nofollow"">view.yahoo.com</a> - I tried several different videos.
	Symptom: When I try to play a video I get a black
box, clicking on it has no effect. Sometimes I get a brief image from
the video in the black box along with a small black box off to the
side, but both quickly disappear.
	What I can do: I can play videos from youtube and pbs.
Some other browsers, eg. chrome, will play the yahoo
videos, but initially Safari would not, giving the same results as
Firefox. When I choose the Safari per website option to disable content
blockers, the previously brief image remained and I could then play the
video.
	What I tried: I disabled all the content blockers I could find,
including: ad blockers and flash restrictions.  I reinstalled Firefox,
going from 59.0.2 to 59.0.3 with no change in behavior; I reinstalled
flash.  I tried restarting Firefox in safe mode, with the same results
as above.
</p><p>I prefer to stick with Firefox, so are any suggestions to fix this
problem?
</p><p>Thanks,
John
</p>",websites;desktop;needsinfo;,firefox,websites,60,1,5
1217578,1526268253,Firefox Sync not work on Linux and Android,"<p>I have a problem with Firefox sync. I have synchronized two computers with windows 10 and I need to add android and ubuntu 16.04. I logged in to the devices, confirmed them via an e-mail link and after that nothing happens - I'm authorized in firefox, but authorization does not work on new devices.
</p>",firefox-590;desktop;sync;linux;android;escalate;needsinfo;syncerr;,firefox,sync,60,1,5
1217579,1526268382,how to edit scrolling speed of keyboard arrow keys?,"<p>I can no longer scroll using the mouse wheel (due to hand pain). How can I speed up the scrolling speed of my keyboard's up and down arrow keys? Both up and down arrow keys are so slow it's maddening. As far as I can tell, my only other option is the page up and page down keys. When using those 2 keys, I'm never sure what part of the page I've landed on. Greatly appreciate any solutions.
</p><p>I'm using a logitec wireless extended keyboard K750 and a logitech mouse.
I've already called logitec to see if I can program this keyboard. Apparently you can--for just about everything EXCEPT the scrolling speed of the arrow keys.
</p>",firefox-600;customize;desktop;mac-os;,firefox,customize,60,1,5
1217580,1526270434,I'm brand new to Firefox. When I went to sign in I chose a new password yet it appears as if I already have one. How can this be?,"<p>Hi.  I'm brand new to Firefox and when I attempted to sign in, I chose a new password though the system told me that I already have a login name and password.  How can this be?  Is Firefox tied in to my Google account or might know it from my Windows Vista program?  Thanks much!
</p>",firefox-520;customize;desktop;windows-vista;,firefox,customize,60,1,5
1217581,1526272648,Why am I getting knocked off Info Wars store ?,"<p>400 Bad Request
Request Header Or Cookie Too Large
</p><p>This shows up for weeks now. WHY ?  Norton says it is you guys blocking me viewing this site. WHY ?
</p>",other;firefox-590;desktop;windows-10;,firefox,other,60,1,5
1217582,1526272767,Since the last update my browser randomly throughout the day decides all websites are unsecure and I can't see anything (though a full restart resets it).,"<p>As above.  Firefox will randomly decide everything is unsecure and refuse to load anything beyond the Unsecure Website screen.  I can get around it by doing a full restart (which sucks if I'm in the middle of something).  Yesterday it happened once, out of the whole day.  Today it has happened 4 times, 3 of which have been in the last hour and a half.   Friday it happened once.  It doesn't matter how long I've been online, it could be half an hour or all day.
</p>",firefox-590;desktop;fix-problems;windows-7;,firefox,fix-problems,60,1,5
1217583,1526272875,multiple (6+) firefox.exe running in process manager when I open Firefox,"<p>I'm having the same issue described in this thread: <a href=""https://support.mozilla.org/en-US/questions/1147868"" rel=""nofollow"">https://support.mozilla.org/en-US/questions/1147868</a> and have tried the recommended fix. I have changed the setting reccommended in about:config to false, but about:support still shows 1/1 for multiprocess windows, and I have 6 instances of Firefox running in the process manager (screenshot shows 5, but it has been as many as 7 at once).
</p><p>Is there anything else I can try to fix this issue? Any help is much appreciated!
</p>",firefox-590;desktop;fix-problems;windows-10;,firefox,fix-problems,60,1,5
1217591,1526278351,Wingdings font family does not seem to work on Firefox,"<p>Observed that ""Wingdings"" font family does not seem to work on Firefox. We checked in Mozilla Firefox forums, got one old forum thread (<a href=""http://forums.mozillazine.org/viewtopic.php?f=38&amp;t=571812"" rel=""nofollow"">http://forums.mozillazine.org/viewtopic.php?f=38&amp;t=571812</a>) and mentioned that this is by design of Firefox. Is this statement still valid? Any work around?
</p>",other;firefox-590;desktop;windows-10;,firefox,other,60,1,5
1217593,1526280789,ajaxStop,"<p>In the last update I noticed a problem with ajaxStop that if you set a loading div when you change its state through $(somediv).hide(), it doesn't work.
Thank you
</p><p>Firefox developer edition 61.0 Beta 2
</p>",beta;desktop;fix-problems;windows-10;610b;,firefox,fix-problems,60,1,5
1215262,1526319103,Does firefox support search suggestions for keyword searches in the awesome bar?,"<p>Example: I've added a search keyword `wiki` to search wikipedia. I did this by visiting wikipedia, right clicking on the search bar, and selecting ""Add a keyword for this search."" As I understand it, this menu item uses the same OpenSearch data that Chrome uses to automatically add and create search keywords.
</p><p>In Chrome, when I type `w&lt;tab&gt;bill`, the first item in the popup menu is a command to search wikipedia for ""bill."" below that, it gives me suggestions that come from Wikipedia: Bill Clinton, Bill Gates, Billy Graham.
</p><p>In Firefox, when I type `wiki bill`, the first item in the pop-up is to search wikipedia for ""bill."" But after that, the following results look like results from *google* search suggestions for the phrase ""wiki bill"". This is obviously not as useful :)
</p><p>The search bar, when enabled, is even worse than the awesome bar - it doesn't accept keywords, so I have to type in `bill` and then switch to my mouse to click the wikipedia icon (which appears below the google search suggestions).
</p><p>So, is there any way to use OpenSearch search suggestions, either in the awesome bar or anywhere in firefox (other than making that my default search engine for all searches)?
</p>",other;firefox-590;desktop;firefox-5902;windows-10;needsinfo;,firefox,other,60,1,6
